ProductionRequestId,Uptime,Totaltime,Quantity,Start,End,Type,Releasedate,Duedate,TargetProductionRate,UnitPrice,Power,Weight
55691,7.104444444444445,7.148888888888889,40000.0,2016-05-23 11:41:47.603000,2016-05-23 18:50:43.867000,ELLEBOOGMACARONI,2016-05-16 18:50:43.867000,2016-05-31 18:50:43.867000,6000.0,8.81716659328646,9.682878595279606,9
55704,7.8005555555555555,8.480297222222221,40000.0,2016-05-23 18:50:43.867000,2016-05-24 03:19:32.277000,HELICES EXTRA CESTINDUE,2016-05-17 03:19:32.277000,2016-06-03 03:19:32.277000,6000.0,11.645540093733871,11.231932768009933,8
55700,6.514166666666667,6.833325833333332,35000.0,2016-05-24 03:19:32.277000,2016-05-24 10:09:32.677000,KLEIN HORENTJE H/Z 10/90,2016-05-17 10:09:32.677000,2016-06-01 10:09:32.677000,6000.0,10.358037629524304,9.166259350062678,2
55749,5.236944444444444,5.500533333333333,30000.0,2016-05-24 10:09:32.677000,2016-05-24 15:39:34.760000,"MACARONI KORT AS 1,1% DURUM",2016-05-14 15:39:34.760000,2016-06-03 15:39:34.760000,6000.0,11.108008226177882,8.316295700073217,1
-83,0.7313619444444444,0.7313619444444444,0.7313619444444444,2016-05-24 15:39:34.760000,2016-05-24 16:23:27.663000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
55716,9.843333333333334,10.467777777777778,35000.0,2016-05-24 16:23:27.663000,2016-05-25 02:51:31.190000,PENNE SCHERPE HOEK 40MM,2016-05-16 02:51:31.190000,2016-06-04 02:51:31.190000,6000.0,9.685573962326744,8.167513314034256,1
55747,2.408888888888889,2.8975,30000.0,2016-05-25 02:51:31.190000,2016-05-25 05:45:22.063000,"SPIRALEN DURUM AS 0,9%",2016-05-18 05:45:22.063000,2016-06-02 05:45:22.063000,6000.0,8.962490266053193,11.988264572104216,8
55815,5.6125,5.7,30000.0,2016-05-25 05:45:22.063000,2016-05-25 11:27:22.993000,VOLKOREN PENNEN STANDAARD,2016-05-15 11:27:22.993000,2016-06-04 11:27:22.993000,6000.0,8.945333157556444,8.932582481600143,3
55819,7.5175,8.237725000000001,40000.0,2016-05-25 11:27:22.993000,2016-05-25 19:41:38.583000,PENNEN EXTRA SCHERPE HOEK,2016-05-16 19:41:38.583000,2016-06-01 19:41:38.583000,6000.0,11.774844493461078,10.339045984030255,8
55748,6.200277777777778,6.71,35000.0,2016-05-25 19:41:38.583000,2016-05-26 02:24:14.527000,"GESNEDEN MACARONI AS 0,9%",2016-05-17 02:24:14.527000,2016-06-04 02:24:14.527000,6000.0,9.786835991039435,10.674754474946663,8
55847,10.70888888888889,11.626684166666667,55000.0,2016-05-26 02:24:14.527000,2016-05-26 14:01:50.973000,"SPIRALEN DURUM AS 1,1%",2016-05-16 14:01:50.973000,2016-06-05 14:01:50.973000,6000.0,9.668939746073669,9.38720891418231,5
55478,6.349166666666667,6.3636083333333335,35000.0,2016-05-26 14:01:50.973000,2016-05-26 20:23:39.967000,KLEIN HORENTJE H/Z 10/90,2016-05-19 20:23:39.967000,2016-06-05 20:23:39.967000,6000.0,10.89675685067389,8.051694605518016,5
55916,6.5680555555555555,7.030277777777778,35000.0,2016-05-26 20:23:39.967000,2016-05-27 03:25:28.190000,SPIRELLI VOLKOREN STANDAARD,2016-05-17 03:25:28.190000,2016-06-04 03:25:28.190000,6000.0,10.620351480381448,8.388569201224605,7
-84,15.057363055555555,15.057363055555555,15.057363055555555,2016-05-27 03:25:28.190000,2016-05-27 18:28:54.697000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
55956,9.356111111111112,9.390833333333333,30000.0,2016-05-27 18:28:54.697000,2016-05-28 03:52:21.673000,VERMICELLI LM H/Z 70/30,2016-05-19 03:52:21.673000,2016-06-05 03:52:21.673000,3000.0,11.3223056537576,11.472885345203899,3
-85,0.6628583333333333,0.6628583333333333,0.6628583333333333,2016-05-28 03:52:21.673000,2016-05-28 04:32:07.963000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
55954,23.354444444444443,23.464444444444446,75000.0,2016-05-28 04:32:07.963000,2016-05-29 03:59:59.410000,ZITTI LM 942/1311 1.1% AS/DS,2016-05-20 03:59:59.410000,2016-06-08 03:59:59.410000,3000.0,11.82402580938178,11.177532605812369,5
-86,30.266544444444445,30.266544444444445,30.266544444444445,2016-05-29 03:59:59.410000,2016-05-30 10:15:58.970000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56020,6.191944444444444,6.410277777777778,35000.0,2016-05-30 10:15:58.970000,2016-05-30 16:40:35.510000,MACARONI KORT EXTRA,2016-05-23 16:40:35.510000,2016-06-09 16:40:35.510000,6000.0,11.443531081261144,9.644987799491723,6
56018,5.633055555555556,5.888898055555555,35000.0,2016-05-30 16:40:35.510000,2016-05-30 22:33:55.600000,HORENTJE H/Z 10/90,2016-05-20 22:33:55.600000,2016-06-08 22:33:55.600000,6000.0,11.533549863033997,9.723744921565986,6
56019,7.415,8.894444444444444,35000.0,2016-05-30 22:33:55.600000,2016-05-31 07:27:35.180000,TAGLIATELLI EXTRA,2016-05-22 07:27:35.180000,2016-06-10 07:27:35.180000,6000.0,10.556700197969397,11.361163163195119,8
56012,6.148055555555556,6.519463888888889,35000.0,2016-05-31 07:27:35.180000,2016-05-31 13:58:45.860000,"KLEIN HORENTJE DURUM AS 1,1%",2016-05-21 13:58:45.860000,2016-06-09 13:58:45.860000,6000.0,10.097339653857595,11.791259693613796,9
56104,5.696944444444444,6.093873055555555,35000.0,2016-05-31 13:58:45.860000,2016-05-31 20:04:23.440000,HORENTJES H/Z 60/40,2016-05-21 20:04:23.440000,2016-06-08 20:04:23.440000,6000.0,10.907580288777506,10.158375357449481,2
56011,11.407222222222222,11.695277777777777,70000.0,2016-05-31 20:04:23.440000,2016-06-01 07:46:06.493000,COURVO DURUM/ZACHTE 70/30,2016-05-23 07:46:06.493000,2016-06-11 07:46:06.493000,6000.0,10.450135417684749,11.066471078243275,3
-87,10.581990833333334,10.581990833333334,10.581990833333334,2016-06-01 07:46:06.493000,2016-06-01 18:21:01.660000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56103,5.798055555555556,5.988333333333333,35000.0,2016-06-01 18:21:01.660000,2016-06-02 00:20:19.697000,HORENTJE H/Z 10/90,2016-05-23 00:20:19.697000,2016-06-12 00:20:19.697000,6000.0,11.955785604839877,9.377291419021363,4
56102,6.409722222222222,6.631386944444444,35000.0,2016-06-02 00:20:19.697000,2016-06-02 06:58:12.073000,KLEIN HORENTJE H/Z 10/90,2016-05-25 06:58:12.073000,2016-06-12 06:58:12.073000,6000.0,11.013391629828526,10.950025753631197,4
56032,8.734444444444444,9.24471111111111,40000.0,2016-06-02 06:58:12.073000,2016-06-02 16:12:53.710000,QUICK MACARONI KORT 20MM,2016-05-24 16:12:53.710000,2016-06-10 16:12:53.710000,6000.0,8.748088515859898,9.447112680580284,1
-88,1.9696174999999998,1.9696174999999998,1.9696174999999998,2016-06-02 16:12:53.710000,2016-06-02 18:11:04.333000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56228,5.677777777777778,5.775555555555556,35000.0,2016-06-02 18:11:04.333000,2016-06-02 23:57:36.330000,BIO COQUILLETTES,2016-05-26 23:57:36.330000,2016-06-10 23:57:36.330000,6000.0,9.127250519504546,10.79044595222088,5
55917,6.173611111111111,6.445555555555556,35000.0,2016-06-02 23:57:36.330000,2016-06-03 06:24:20.220000,MACARONI KORT PLATTE ZAK,2016-05-26 06:24:20.220000,2016-06-12 06:24:20.220000,6000.0,8.236962302105468,11.55291622940155,6
56143,5.9425,6.671131388888889,35000.0,2016-06-03 06:24:20.220000,2016-06-03 13:04:36.603000,HORENTJE H/Z 10/90,2016-05-26 13:04:36.603000,2016-06-10 13:04:36.603000,6000.0,8.159297312256054,8.122538676192924,3
56145,7.619722222222222,7.815548333333333,35000.0,2016-06-03 13:04:36.603000,2016-06-03 20:53:32.510000,QUICK MACARONI KORT 20MM,2016-05-24 20:53:32.510000,2016-06-11 20:53:32.510000,6000.0,9.048762166792775,8.525999832501274,8
-89,2.336002777777778,2.336002777777778,2.336002777777778,2016-06-03 20:53:32.510000,2016-06-03 23:13:42.120000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56234,20.07472222222222,20.151666666666667,50000.0,2016-06-03 23:13:42.120000,2016-06-04 19:22:48.493000,BONETTI LM 897/384,2016-05-27 19:22:48.493000,2016-06-12 19:22:48.493000,3000.0,10.04607515941398,9.00637460748457,6
56235,14.713611111111112,17.51140277777778,50000.0,2016-06-04 19:22:48.493000,2016-06-05 12:53:29.750000,ZITTI LM 942/1311 1.1% AS/DS,2016-05-27 12:53:29.750000,2016-06-13 12:53:29.750000,3000.0,10.888426963639247,10.359539098389023,2
-90,9.492810277777778,9.492810277777778,9.492810277777778,2016-06-05 12:53:29.750000,2016-06-05 22:23:03.867000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56268,6.845,7.073611111111111,35000.0,2016-06-05 22:23:03.867000,2016-06-06 05:27:28.520000,HELICES EXTRA CESTINDUE,2016-05-27 05:27:28.520000,2016-06-14 05:27:28.520000,6000.0,10.796821748225481,9.54070513652183,9
56296,5.915,6.3895027777777775,35000.0,2016-06-06 05:27:28.520000,2016-06-06 11:50:50.323000,ELLEBOOGMACARONI,2016-05-30 11:50:50.323000,2016-06-16 11:50:50.323000,6000.0,8.859831501744738,8.882248585158278,8
56295,6.331111111111111,7.213351111111111,35000.0,2016-06-06 11:50:50.323000,2016-06-06 19:03:38.213000,KLEIN HORENTJE H/Z 10/90,2016-05-27 19:03:38.213000,2016-06-13 19:03:38.213000,6000.0,11.429584678279866,8.80464430476098,7
56272,6.898055555555556,7.441794444444445,35000.0,2016-06-06 19:03:38.213000,2016-06-07 02:30:08.847000,HELICES EXTRA CESTINDUE,2016-05-30 02:30:08.847000,2016-06-17 02:30:08.847000,6000.0,10.80422788973957,11.309081694089487,1
56269,6.264444444444444,6.643611111111111,35000.0,2016-06-07 02:30:08.847000,2016-06-07 09:08:45.453000,MACARONI KORT PLATTE ZAK,2016-05-31 09:08:45.453000,2016-06-16 09:08:45.453000,6000.0,10.922848239800025,8.149672360587946,1
56281,8.161944444444444,8.369284444444444,40000.0,2016-06-07 09:08:45.453000,2016-06-07 17:30:54.713000,PENNE LARGE,2016-05-30 17:30:54.713000,2016-06-15 17:30:54.713000,6000.0,8.369869960802324,8.639111774512923,5
56297,0.4975,9.420300000000001,35000.0,2016-06-07 17:30:54.713000,2016-06-08 02:56:07.860000,PENNE SCHERPE HOEK 40MM,2016-05-31 02:56:07.860000,2016-06-17 02:56:07.860000,6000.0,8.465699642798626,11.939851868612493,5
-91,37.03762972222222,37.03762972222222,37.03762972222222,2016-06-08 02:56:07.860000,2016-06-09 15:58:23.327000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56462,7.116944444444444,7.416111111111111,35000.0,2016-06-09 15:58:23.327000,2016-06-09 23:23:21.603000,HELICES EXTRA SBS,2016-06-01 23:23:21.603000,2016-06-18 23:23:21.603000,6000.0,10.79401922944036,11.145674486452782,1
56379,5.913611111111111,6.007218611111111,35000.0,2016-06-09 23:23:21.603000,2016-06-10 05:23:47.497000,HORENTJES VOLKOREN STANDAARD,2016-06-02 05:23:47.497000,2016-06-17 05:23:47.497000,6000.0,8.955930315923728,10.30415696593802,6
56464,7.0777777777777775,14.538594444444445,35000.0,2016-06-10 05:23:47.497000,2016-06-10 19:56:06.200000,PENNE SCHERPE HOEK 40MM,2016-06-03 19:56:06.200000,2016-06-20 19:56:06.200000,6000.0,8.425301532754752,10.063533202911866,6
56467,6.328611111111111,6.544123055555556,35000.0,2016-06-10 19:56:06.200000,2016-06-11 02:28:45.207000,KLEIN HORENTJE H/Z 10/90,2016-06-03 02:28:45.207000,2016-06-19 02:28:45.207000,6000.0,10.95279611467598,9.888029873337405,7
-92,2.0245972222222224,2.0245972222222224,2.0245972222222224,2016-06-11 02:28:45.207000,2016-06-11 04:30:13.757000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56491,5.1947222222222225,5.669722222222222,45000.0,2016-06-11 04:30:13.757000,2016-06-11 10:10:24.823000,VERMICELLI LM 514/1003,2016-06-03 10:10:24.823000,2016-06-20 10:10:24.823000,3000.0,11.66716841508448,11.510320981381481,5
-93,2.110776111111111,2.110776111111111,2.110776111111111,2016-06-11 10:10:24.823000,2016-06-11 12:17:03.617000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56596,25.282777777777778,25.745833333333334,55000.0,2016-06-11 12:17:03.617000,2016-06-12 14:01:48.920000,ZITTI LM 942/1311 1.1% AS/DS,2016-06-03 14:01:48.920000,2016-06-20 14:01:48.920000,3000.0,11.445321661000175,10.526388353585068,5
-94,22.665389722222223,22.665389722222223,22.665389722222223,2016-06-12 14:01:48.920000,2016-06-13 12:41:44.323000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56576,5.810277777777777,7.293333333333333,35000.0,2016-06-13 12:41:44.323000,2016-06-13 19:59:20.180000,HORENTJES VOLKOREN STANDAARD,2016-06-03 19:59:20.180000,2016-06-20 19:59:20.180000,6000.0,9.77594889120542,8.998373552048953,6
56574,10.019722222222223,10.025784166666666,50000.0,2016-06-13 19:59:20.180000,2016-06-14 06:00:53.160000,PENNE LARGE,2016-06-07 06:00:53.160000,2016-06-24 06:00:53.160000,6000.0,8.38828815387781,9.15620005189046,7
-95,0.7269075,0.7269075,0.7269075,2016-06-14 06:00:53.160000,2016-06-14 06:44:30.027000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56558,6.595833333333333,7.274444444444445,35000.0,2016-06-14 06:44:30.027000,2016-06-14 14:00:58.003000,"SPIRALEN DURUM AS 0,9%",2016-06-06 14:00:58.003000,2016-06-22 14:00:58.003000,6000.0,11.784020664658026,11.256012948302097,3
-96,0.7706408333333332,0.7706408333333332,0.7706408333333332,2016-06-14 14:00:58.003000,2016-06-14 14:47:12.310000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56588,9.591944444444444,10.161666666666667,50000.0,2016-06-14 14:47:12.310000,2016-06-15 00:56:54.073000,PENNEN EXTRA SCHERPE HOEK,2016-06-08 00:56:54.073000,2016-06-22 00:56:54.073000,6000.0,8.927058598325106,9.659944165889373,3
56665,5.707222222222223,5.7908333333333335,35000.0,2016-06-15 00:56:54.073000,2016-06-15 06:44:21.167000,HORENTJE H/Z 10/90,2016-06-07 06:44:21.167000,2016-06-22 06:44:21.167000,6000.0,11.203862965447875,9.442672874967478,5
-97,0.8139266666666667,0.8139266666666667,0.8139266666666667,2016-06-15 06:44:21.167000,2016-06-15 07:33:11.303000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56601,0.7588888888888888,1.0641666666666667,3854.0,2016-06-15 07:33:11.303000,2016-06-15 08:37:02.503000,VERMICELLI EXTRA 16mm,2016-06-06 08:37:02.503000,2016-06-24 08:37:02.503000,6000.0,8.406813339612835,11.60577123901014,2
-98,1.2831066666666666,1.2831066666666666,1.2831066666666666,2016-06-15 08:37:02.503000,2016-06-15 09:54:01.687000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
77339,6.132777777777778,7.063055555555556,31145.0,2016-06-15 09:54:01.687000,2016-06-15 16:57:48.030000,VERMICELLI EXTRA 16mm,2016-06-08 16:57:48.030000,2016-06-23 16:57:48.030000,6000.0,8.30949157080665,9.58570802055009,8
-99,0.7006444444444445,0.7006444444444445,0.7006444444444445,2016-06-15 16:57:48.030000,2016-06-15 17:39:50.350000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56677,6.368055555555555,6.5633333333333335,35000.0,2016-06-15 17:39:50.350000,2016-06-16 00:13:38.390000,MACARONI KORT EXTRA,2016-06-09 00:13:38.390000,2016-06-26 00:13:38.390000,6000.0,11.56440995433482,9.638911341385983,5
56350,5.641388888888889,5.833055555555555,35000.0,2016-06-16 00:13:38.390000,2016-06-16 06:03:37.413000,HORENTJES KDO,2016-06-07 06:03:37.413000,2016-06-24 06:03:37.413000,6000.0,11.838672159812367,11.285990781915665,6
-100,0.620065,0.620065,0.620065,2016-06-16 06:03:37.413000,2016-06-16 06:40:49.647000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56717,5.995555555555556,6.736666666666666,35000.0,2016-06-16 06:40:49.647000,2016-06-16 13:25:01.890000,HORENTJE H/Z 10/90,2016-06-07 13:25:01.890000,2016-06-26 13:25:01.890000,6000.0,9.139199164775178,11.8800770842874,8
56730,11.0625,11.270503611111112,60000.0,2016-06-16 13:25:01.890000,2016-06-17 00:41:15.830000,SPIRELLI VOLKOREN STANDAARD,2016-06-09 00:41:15.830000,2016-06-26 00:41:15.830000,6000.0,9.27569249158847,11.918104065506528,9
56729,6.395555555555555,6.868872222222222,35000.0,2016-06-17 00:41:15.830000,2016-06-17 07:33:23.100000,KLEIN HORENTJE H/Z 10/90,2016-06-10 07:33:23.100000,2016-06-24 07:33:23.100000,6000.0,11.560315158406233,10.628120993347867,5
-101,0.6666666666666666,0.6666666666666666,0.6666666666666666,2016-06-17 07:33:23.100000,2016-06-17 08:13:23.100000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56735,8.762222222222222,8.916944444444445,40000.0,2016-06-17 08:13:23.100000,2016-06-17 17:08:24.750000,QUICK MACARONI KORT 20MM,2016-06-09 17:08:24.750000,2016-06-26 17:08:24.750000,6000.0,11.398371102333936,11.698832112303382,3
-102,3.0718119444444443,3.0718119444444443,3.0718119444444443,2016-06-17 17:08:24.750000,2016-06-17 20:12:43.273000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56862,19.959722222222222,21.59611111111111,60000.0,2016-06-17 20:12:43.273000,2016-06-18 17:48:29.780000,VERMICELLI LM 514/1003,2016-06-09 17:48:29.780000,2016-06-25 17:48:29.780000,3000.0,11.656404129952325,11.836539694038509,9
56861,19.931944444444444,20.264963888888886,35000.0,2016-06-18 17:48:29.780000,2016-06-19 14:04:23.470000,VERMICELLI LM H/Z 70/30,2016-06-09 14:04:23.470000,2016-06-28 14:04:23.470000,3000.0,8.852799852141601,11.26414544521559,8
-103,9.943234166666665,9.943234166666665,9.943234166666665,2016-06-19 14:04:23.470000,2016-06-20 00:00:59.113000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56352,6.214166666666666,6.446111111111111,35000.0,2016-06-20 00:00:59.113000,2016-06-20 06:27:45.257000,"MACARONI KORT AS 1,1% DURUM",2016-06-10 06:27:45.257000,2016-06-28 06:27:45.257000,6000.0,9.288894330914108,11.578234257150559,4
56351,6.150555555555556,6.600333333333333,35000.0,2016-06-20 06:27:45.257000,2016-06-20 13:03:46.050000,"KLEIN HORENTJE DURUM AS 1,1%",2016-06-10 13:03:46.050000,2016-06-27 13:03:46.050000,6000.0,8.276349118918395,8.387297580050701,7
56890,6.420277777777778,6.823265833333334,35000.0,2016-06-20 13:03:46.050000,2016-06-20 19:53:09.893000,VOLKOREN PENNEN STANDAARD,2016-06-10 19:53:09.893000,2016-06-29 19:53:09.893000,6000.0,10.732032007242024,11.122151488530378,3
56863,5.793888888888889,5.874452777777777,35000.0,2016-06-20 19:53:09.893000,2016-06-21 01:45:37.517000,COURVO DURUM/ZACHTE 70/30,2016-06-11 01:45:37.517000,2016-06-29 01:45:37.517000,6000.0,10.436458962318143,8.277515051215055,3
56919,5.5569444444444445,5.906785,35000.0,2016-06-21 01:45:37.517000,2016-06-21 07:40:01.393000,HORENTJES KDO,2016-06-11 07:40:01.393000,2016-06-28 07:40:01.393000,6000.0,11.754316830311694,11.324908469843631,7
56891,6.6725,7.832988055555555,35000.0,2016-06-21 07:40:01.393000,2016-06-21 15:30:00.190000,PENNE SCHERPE HOEK 40MM,2016-06-14 15:30:00.190000,2016-06-30 15:30:00.190000,6000.0,11.618198143302996,9.29903995321178,9
-104,2.298216666666667,2.298216666666667,2.298216666666667,2016-06-21 15:30:00.190000,2016-06-21 17:47:53.770000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
56889,5.753055555555555,6.2219444444444445,35000.0,2016-06-21 17:47:53.770000,2016-06-22 00:01:12.047000,BIO COQUILLETTES,2016-06-15 00:01:12.047000,2016-07-02 00:01:12.047000,6000.0,8.816907544819164,11.148650524280042,8
56925,6.873888888888889,6.907530555555556,35000.0,2016-06-22 00:01:12.047000,2016-06-22 06:55:39.373000,HELICES EXTRA CESTINDUE,2016-06-12 06:55:39.373000,2016-06-29 06:55:39.373000,6000.0,8.840701961114656,8.738932591974622,7
56973,6.729166666666667,7.345298333333333,35000.0,2016-06-22 06:55:39.373000,2016-06-22 14:16:22.343000,"SPIRALEN DURUM AS 1,1%",2016-06-15 14:16:22.343000,2016-07-01 14:16:22.343000,6000.0,10.358884649616833,10.674380017378121,3
56986,6.335277777777778,7.080717777777778,40000.0,2016-06-22 14:16:22.343000,2016-06-22 21:21:12.653000,HORENTJES EXTRA,2016-06-14 21:21:12.653000,2016-07-01 21:21:12.653000,6000.0,8.216605627169788,11.345811576386495,2
-105,17.888751111111112,17.888751111111112,17.888751111111112,2016-06-22 21:21:12.653000,2016-06-23 15:14:32.157000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
57026,6.697777777777778,6.945277777777778,40000.0,2016-06-23 15:14:32.157000,2016-06-23 22:11:15.830000,ELLEBOOGMACARONI,2016-06-16 22:11:15.830000,2016-07-01 22:11:15.830000,6000.0,11.811268316619119,11.235964378700146,5
57070,6.449166666666667,6.684013055555556,35000.0,2016-06-23 22:11:15.830000,2016-06-24 04:52:18.700000,KLEIN HORENTJE H/Z 10/90,2016-06-16 04:52:18.700000,2016-07-04 04:52:18.700000,6000.0,9.585133575660011,11.781890058586445,3
57139,6.2619444444444445,6.742473055555555,35000.0,2016-06-24 04:52:18.700000,2016-06-24 11:36:51.860000,MACARONI KORT PLATTE ZAK,2016-06-15 11:36:51.860000,2016-07-04 11:36:51.860000,6000.0,9.852377658254337,11.045939661897531,9
57068,6.357222222222222,6.599056388888888,35000.0,2016-06-24 11:36:51.860000,2016-06-24 18:12:48.970000,PIPE RIGATE LARGE FIORINI,2016-06-17 18:12:48.970000,2016-07-01 18:12:48.970000,6000.0,10.836949895765088,9.989016567017087,2
-106,2.7524658333333334,2.7524658333333334,2.7524658333333334,2016-06-24 18:12:48.970000,2016-06-24 20:57:57.847000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
57173,17.77111111111111,17.828055555555554,45000.0,2016-06-24 20:57:57.847000,2016-06-25 14:47:38.557000,BONETTI LM 897/384,2016-06-15 14:47:38.557000,2016-07-03 14:47:38.557000,3000.0,10.82598641829139,9.757440460440236,1
56958,19.932777777777776,21.494750833333335,70000.0,2016-06-25 14:47:38.557000,2016-06-26 12:17:19.107000,ZITTI LM 942/1311 1.1% AS/DS,2016-06-19 12:17:19.107000,2016-07-03 12:17:19.107000,3000.0,8.881404155834957,8.861705156430446,8
-107,17.828540555555556,17.828540555555556,17.828540555555556,2016-06-26 12:17:19.107000,2016-06-27 06:07:01.853000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
57155,6.729166666666667,6.905555555555556,35000.0,2016-06-27 06:07:01.853000,2016-06-27 13:01:21.937000,HELICES EXTRA CESTINDUE,2016-06-19 13:01:21.937000,2016-07-06 13:01:21.937000,6000.0,8.327981774922728,8.168438580292051,2
57238,6.521111111111111,8.485008333333333,35000.0,2016-06-27 13:01:21.937000,2016-06-27 21:30:27.470000,HORENTJES H/Z 60/40,2016-06-17 21:30:27.470000,2016-07-04 21:30:27.470000,6000.0,9.828149068786754,10.281503588757232,7
57240,5.604166666666667,5.922273055555555,35000.0,2016-06-27 21:30:27.470000,2016-06-28 03:25:47.553000,HORENTJES EXTRA,2016-06-21 03:25:47.553000,2016-07-08 03:25:47.553000,6000.0,8.020444282059112,9.02108958113831,7
-108,0.8142177777777778,0.8142177777777778,0.8142177777777778,2016-06-28 03:25:47.553000,2016-06-28 04:14:38.737000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
57239,6.461388888888889,6.496388888888889,35000.0,2016-06-28 04:14:38.737000,2016-06-28 10:44:25.663000,PENNE SCHERPE HOEK 40MM,2016-06-21 10:44:25.663000,2016-07-06 10:44:25.663000,6000.0,11.674230754787184,11.420787098764155,9
57246,7.5505555555555555,7.553075,40000.0,2016-06-28 10:44:25.663000,2016-06-28 18:17:36.373000,PENNEN EXTRA SCHERPE HOEK,2016-06-21 18:17:36.373000,2016-07-06 18:17:36.373000,6000.0,9.4931845949102,9.740523810974931,9
57199,6.033333333333333,6.516126111111111,35000.0,2016-06-28 18:17:36.373000,2016-06-29 00:48:34.513000,"MACARONI KORT AS 1,1% DURUM",2016-06-22 00:48:34.513000,2016-07-06 00:48:34.513000,6000.0,11.556401629627915,9.073070638698015,3
57233,5.884722222222222,6.150006666666667,35000.0,2016-06-29 00:48:34.513000,2016-06-29 06:57:34.663000,"KLEIN HORENTJE DURUM AS 1,1%",2016-06-22 06:57:34.663000,2016-07-09 06:57:34.663000,6000.0,9.25667233587229,11.94337753566403,9
-109,0.7025305555555555,0.7025305555555555,0.7025305555555555,2016-06-29 06:57:34.663000,2016-06-29 07:39:43.773000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
57294,5.864722222222222,5.8997222222222225,35000.0,2016-06-29 07:39:43.773000,2016-06-29 13:33:42.007000,HORENTJE H/Z 10/90,2016-06-21 13:33:42.007000,2016-07-06 13:33:42.007000,6000.0,10.516054496371307,10.632222954871754,2
57293,6.526388888888889,6.924386111111112,35000.0,2016-06-29 13:33:42.007000,2016-06-29 20:29:09.160000,SPIRELLI VOLKOREN STANDAARD,2016-06-21 20:29:09.160000,2016-07-06 20:29:09.160000,6000.0,11.671820734536297,8.448433407120783,4
57337,6.1819444444444445,6.535290833333333,35000.0,2016-06-29 20:29:09.160000,2016-06-30 03:01:16.427000,"GESNEDEN MACARONI AS 0,9%",2016-06-20 03:01:16.427000,2016-07-08 03:01:16.427000,6000.0,8.674388778377653,11.676847162799554,1
57306,5.852777777777778,6.425291666666666,35000.0,2016-06-30 03:01:16.427000,2016-06-30 09:26:47.527000,ELLEBOOGMACARONI,2016-06-23 09:26:47.527000,2016-07-08 09:26:47.527000,6000.0,9.9162476716464,11.440616524097376,4
57342,5.713888888888889,6.196968333333333,35000.0,2016-06-30 09:26:47.527000,2016-06-30 15:38:36.130000,HORENTJE H/Z 10/90,2016-06-20 15:38:36.130000,2016-07-08 15:38:36.130000,6000.0,11.626042950749728,8.862265881140416,3
